region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes,
Asia,Taiwan,General,China Times? Not included,https://www.chinatimes.com,ZH,Establishment news,State-aligned,Website,,no,2,3,5,2,2,4,2,2.9,Generally exclude unless tracking specific pro-Beijing or KMT-aligned framing; retain only under a dedicated political narrative collection protocol.,
Asia,Taiwan,General,CommonWealth Magazine,https://english.cw.com.tw,ZHEN,Business and policy news,Independent,Website,,no,5,4,4,4,4,5,4,4.3,"High-quality reporting on economy, technology, China, industry, public policy, society, sustainability, and Taiwanís international position.",
Asia,Taiwan,General,Focus Taiwan CNA,https://focustaiwan.tw,ZHEN,State news agency,State official,Website,,no,4,4,5,4,4,5,3,4.1,"Official Central News Agencyís English service, useful for Taiwanese government positions, policy, diplomacy, cross-strait issues, public data, and rapid coverage.",
Asia,Taiwan,General,MyGoPen,https://www.mygopen.com,ZH,Fact-checking organization,Independent,Website,,yes,5,5,5,5,5,5,4,4.9,"Leading independent Taiwanese fact-checking and misinformation platform covering political claims, scams, health, public policy, manipulated media, and social content.",
Asia,Taiwan,General,Taiwan FactCheck Center,https://tfc-taiwan.org.tw,ZHEN,Fact-checking organization,Independent,Website,,yes,5,5,4,5,5,5,4,4.7,"Independent verification of political claims, China-linked disinformation, public misinformation, media manipulation, health, and elections.",
Asia,Taiwan,General,Asia Fact Check Lab AFCL,https://www.rfa.org/english/special-reports/asia-fact-check-lab,ENZH,Fact-checking and disinformation research,Independent external,Website,,yes,5,5,4,5,5,5,5,4.9,"USAGM-supported fact checks, media watches, and in-depth analysis of Chinese disinformation, including large-scale operations targeting Taiwan. [179]",
Asia,Taiwan,Security,Research Project on Chinaís Defence Affairs RCDA,https://rcdatw.org,ZHEN,PLA and security research,Independent,Website,,yes,5,5,4,5,5,5,5,4.9,"Taiwan-based specialists on PLA operations, force structure, gray-zone activity, Chinese military affairs, cross-strait security, and defense analysis.",
Asia,Taiwan,Security,Taiwan Security Monitor,https://tsm.schar.gmu.edu,EN,OSINT and security research,Independent external,Website,,yes,5,5,4,5,5,5,5,4.9,"Open-source monitoring, data, and analysis of Taiwan security, PLA activity, maritime and air incursions, defense policy, and regional threats. Its resource list identifies specialist PLA and Taiwan defense trackers. [189]",
Asia,Taiwan,Security,Institute for National Defense and Security Research INDSR,https://indsr.org.tw,ZHEN,Defense research institute,State-affiliated,Website,,yes,5,5,3,5,5,4,5,4.6,"Research on PLA, cross-strait security, Taiwan defense, military modernization, cyber, gray-zone activity, China, and Indo-Pacific strategy.",
Asia,Taiwan,Security,Ministry of National Defense Taiwan,https://www.mnd.gov.tw,ZHEN,Official defense ministry,State official,Website,,yes,5,5,5,5,5,5,2,4.6,"Primary daily PLA activity reports, defense policy, procurement, mobilization, force structure, drills, budgets, and official security information.",
Asia,Taiwan,Security,National Security Bureau Taiwan,https://www.nsb.gov.tw,ZHEN,Foreign and domestic intelligence service,State official,Website,,yes,4,5,4,5,5,4,5,4.6,"Official threat reports and statements on China, espionage, cyber, influence, disinformation, intelligence, and national security.",
Asia,Taiwan,Economic,Central Bank of the Republic of China Taiwan,https://www.cbc.gov.tw,ZHEN,Central bank,State official,Website,,yes,5,5,4,5,5,5,3,4.6,"Primary monetary, banking, exchange, reserves, payments, financial stability, macroeconomic, and financial-sector data.",
Asia,Taiwan,Economic,Directorate-General of Budget Accounting and Statistics DGBAS,https://www.dgbas.gov.tw,ZHEN,National statistics agency,State official,Website,,yes,5,5,4,5,5,5,2,4.4,"Authoritative population, labor, prices, trade, household, production, social, demographic, and national-account data.",
Asia,Taiwan,Economic,data.gov.tw,https://data.gov.tw,ZHEN,National open-data portal,State official,Website,,yes,5,5,4,5,5,5,1,4.1,"Highly usable public-data catalog with APIs, administrative records, public services, geospatial, environmental, defense-related, and statistical datasets.",
Asia,Taiwan,Economic,Market Observation Post System MOPS,https://mops.twse.com.tw,ZHEN,Company disclosure database,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Primary listed-company financial filings, ownership, material disclosures, corporate governance, securities, and market information.",
Asia,Taiwan,Political,Government e-Procurement System,https://web.pcc.gov.tw,ZHEN,National procurement database,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Primary tender, award, supplier, contract, public purchasing, procurement plan, and government contracting information.",
Asia,Taiwan,Political,Legislative Yuan,https://www.ly.gov.tw,ZHEN,National legislature,State official,Website,,yes,5,5,4,5,5,5,1,4.3,"Official bills, votes, debates, committees, members, laws, parliamentary questions, hearings, and legislative activity.",
Asia,Taiwan,Political,Central Election Commission Taiwan,https://www.cec.gov.tw,ZHEN,Electoral authority,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Primary voter, candidate, party, campaign, election results, referenda, electoral calendar, and administration.",
Asia,Taiwan,Political,Laws and Regulations Database,https://law.moj.gov.tw,ZHEN,Official legal repository,State official,Website,,yes,5,5,5,5,5,5,1,4.4,"Authoritative laws, regulations, legal notices, court-related information, official acts, and consolidated legislation.",
Asia,Taiwan,Political,Control Yuan,https://www.cy.gov.tw,ZHEN,National audit and oversight authority,State official,Website,,yes,5,5,4,5,5,5,4,4.7,"High-value impeachment, investigation, audit, asset declaration, public accountability, public-finance, and government oversight information.",
Asia,Taiwan,Political,Transparency International Taiwan,https://ti-taiwan.org.tw,ZHEN,Anti-corruption watchdog,Independent,Website,,yes,5,5,4,5,5,5,4,4.7,"Independent work on corruption, procurement, public integrity, political finance, government transparency, corporate accountability, and anti-corruption policy.",
Asia,Taiwan,Societal,Taiwan Public Opinion Foundation TPOF,https://www.tpof.org,ZHEN,Pollster,Independent,Website,,yes,4,4,4,4,4,4,3,3.9,"Regular public-opinion polling on cross-strait issues, elections, democracy, governance, identity, security, and social attitudes; evaluate methodology per release.",
Asia,Taiwan,Social media,Taiwan FactCheck Center X,https://x.com/twfactcheck,ZHEN,Fact-checking account,Independent,Social media,X,no,5,3,5,5,4,5,3,4.3,"Rapid cross-strait disinformation, election, public claim, manipulated media, and misinformation alerts; cite full fact checks.",
Asia,Armenia,General,Hetq,https://hetq.am,HYEN,Investigative nonprofit,Independent,Website,,no,5,5,4,5,5,5,5,4.9,"Leading Armenian investigative newsroom covering corruption, business, politics, public procurement, environment, rights, security, and accountability.",
Asia,Armenia,General,CivilNet,https://www.civilnet.am,HYEN,Independent digital news,Independent,Website,,no,5,4,5,5,4,5,4,4.6,"Independent Armenian/English reporting on politics, war, security, Armenia-Azerbaijan relations, economy, public policy, society, and regional affairs.",
Asia,Armenia,General,EVN Report,https://evnreport.com,EN,Independent analysis platform,Independent,Website,,no,5,4,3,5,5,5,5,4.6,"High-quality English-language analysis on Armenia, democracy, security, culture, economy, public policy, diaspora, and regional affairs.",
Asia,Armenia,General,Media.am,https://media.am,HYEN,Media-monitoring and fact-checking NGO,Independent,Website,,no,5,4,4,5,5,5,4,4.6,"Independent monitoring of media, disinformation, public claims, information integrity, online manipulation, and Armenian news ecosystems.",
Asia,Armenia,General,Fact Investigation Platform FIP.am,https://fip.am,HYEN,Fact-checking organization,Independent,Website,,no,5,4,4,5,5,5,4,4.6,"Independent fact checker examining Armenian political claims, public spending, elections, misinformation, and media narratives.",
Asia,Armenia,Security,Armenian Center for Political Rights,https://politicalprisoners.am,HYEN,Rights and political-prisoner monitor,Independent,Website,,yes,4,5,3,5,4,4,4,4.1,"Independent documentation of political prosecutions, detention, rights, civic space, judicial abuse, and public accountability.",
Asia,Armenia,Security,Ministry of Defence Armenia,https://mil.am,HYEN,Official defense ministry,State official,Website,,yes,4,5,5,5,5,4,2,4.3,"Primary defense policy, border incidents, military activity, procurement, Armenia-Azerbaijan security, force structure, and official claims.",
Asia,Armenia,Security,Regional Studies Center,https://regional-studies.org,HYEN,Security and foreign-policy think tank,Independent,Website,,no,5,4,3,5,5,4,5,4.4,"Independent analysis of Armeniaís foreign policy, Russia, T¸rkiye, Azerbaijan, regional security, conflict, and geopolitical change.",
Asia,Armenia,Economic,Central Bank of Armenia,https://www.cba.am,HYEN,Central bank,State official,Website,,yes,5,5,4,5,5,5,3,4.6,"Primary monetary, banking, exchange, inflation, financial stability, payments, macroeconomic, and financial-sector data.",
Asia,Armenia,Economic,Armstat,https://www.armstat.am,HYEN,National statistics agency,State official,Website,,yes,4,5,4,5,5,4,2,4.1,"Official population, labor, prices, trade, household, production, social, demographic, and national-account data.",
Asia,Armenia,Economic,data.gov.am,https://data.gov.am,HYEN,National open-data portal,State official,Website,,yes,4,5,3,5,5,4,1,3.9,"National catalog for public datasets, administrative records, geospatial data, public services, and government information.",
Asia,Armenia,Economic,State Register of Legal Entities,https://www.e-register.am,HYEN,Company registry,State official,Website,,yes,4,5,4,5,5,4,1,4,"Primary company, legal entity, business, ownership, registration, director, and corporate-record information.",
Asia,Armenia,Political,ARMEPS e-Procurement,https://armeps.am,HYEN,National procurement database,State official,Website,,yes,5,5,5,5,5,4,1,4.3,"Primary tender, award, supplier, public contract, procurement plan, and government purchasing information.",
Asia,Armenia,Political,National Assembly Armenia,https://www.parliament.am,HYEN,National legislature,State official,Website,,yes,4,5,4,4,5,4,1,3.9,"Official bills, laws, debates, committees, votes, members, parliamentary questions, and legislative activity.",
Asia,Armenia,Political,Central Electoral Commission Armenia,https://www.elections.am,HYEN,Electoral authority,State official,Website,,yes,4,5,5,4,5,4,1,4,"Primary voter, candidates, party, elections, referendum, results, campaign data, and electoral administration.",
Asia,Armenia,Political,Official Gazette Armenia,https://www.arlis.am,HYEN,Official legal repository,State official,Website,,yes,5,5,5,5,5,4,1,4.3,"Authoritative laws, regulations, decrees, appointments, legal acts, court material, and consolidated legislation.",
Asia,Armenia,Political,Transparency International Armenia,https://transparency.am,HYEN,Anti-corruption watchdog,Independent,Website,,yes,5,5,4,5,5,4,4,4.6,"Independent work on corruption, public procurement, mining, public finance, political integrity, elections, and accountability.",
